timestamp,date,time,core_oivol,core_vol,spx,es,gex_flip,abs_gex,trigger_type,expiration
1782744000141,2026-06-29,10:40:00,7430,7430,7400.54,7400.54,7432.865,1.8524353e+11,auto-5m,2026-06-29
1782744162473,2026-06-29,10:42:42,7430,7430,7404.44,7404.44,7429.7554,1.9322062e+11,auto-5m,2026-06-29
1782744300052,2026-06-29,10:45:00,7430,7430,7400.265,7400.265,7428.5303,1.9910718e+11,auto-5m,2026-06-29
1782744600052,2026-06-29,10:50:00,7430,7430,7396.48,7396.48,7452.339,1.9286527e+11,auto-5m,2026-06-29
1782744689982,2026-06-29,10:51:29,7430,7430,7403.185,7403.185,7435.3096,2.039423e+11,auto-5m,2026-06-29
1782744900118,2026-06-29,10:55:00,7430,7430,7409.46,7409.46,7425.559,2.2944842e+11,auto-5m,2026-06-29
1782744987459,2026-06-29,10:56:27,7430,7430,7405.135,7405.135,7425.4414,2.3138075e+11,auto-5m,2026-06-29
1782745200159,2026-06-29,11:00:00,7430,7430,7407.84,7407.84,7428.8535,2.2811153e+11,auto-5m,2026-06-29
1782745500054,2026-06-29,11:05:00,7430,7430,7402.21,7402.21,7426.884,2.3941058e+11,auto-5m,2026-06-29
1782745800138,2026-06-29,11:10:00,7430,7430,7400.85,7400.85,7427.8286,2.4338486e+11,auto-5m,2026-06-29
1782746100316,2026-06-29,11:15:00,7430,7430,7403.565,7403.565,7433.1143,2.4222807e+11,auto-5m,2026-06-29
1782746221856,2026-06-29,11:17:01,7430,7430,7404.34,7404.34,7423.9927,2.6396107e+11,auto-5m,2026-06-29
1782746400184,2026-06-29,11:20:00,7430,7430,7398.91,7398.91,7426.976,2.5775812e+11,auto-5m,2026-06-29
1782746700147,2026-06-29,11:25:00,7430,7430,7395.97,7395.97,7433.5737,2.5530073e+11,auto-5m,2026-06-29
1782747000138,2026-06-29,11:30:00,7430,7430,7406.85,7406.85,7425.5894,2.7564035e+11,auto-5m,2026-06-29
1782747300129,2026-06-29,11:35:00,7430,7430,7405.675,7405.675,7422.725,2.9263092e+11,auto-5m,2026-06-29
1782747600187,2026-06-29,11:40:00,7430,7430,7408.465,7408.465,7420.858,3.0846193e+11,auto-5m,2026-06-29
1782747900165,2026-06-29,11:45:00,7430,7430,7412.72,7412.72,7420.6436,3.16151e+11,auto-5m,2026-06-29
1782748200186,2026-06-29,11:50:00,7430,7430,7407.32,7407.32,7419.75,3.2732912e+11,auto-5m,2026-06-29
1782748500648,2026-06-29,11:55:00,7430,7430,7409.255,7409.255,7420.3857,3.272081e+11,auto-5m,2026-06-29
1782748800146,2026-06-29,12:00:00,7430,7430,7413.495,7413.495,7419.2,3.4280666e+11,auto-5m,2026-06-29
1782749100046,2026-06-29,12:05:00,7430,7430,7417.835,7417.835,7418.03,3.688169e+11,auto-5m,2026-06-29
1782749400045,2026-06-29,12:10:00,7430,7430,7416.315,7416.315,7418.49,3.7381043e+11,auto-5m,2026-06-29
1782749700138,2026-06-29,12:15:00,7430,7430,7413.535,7413.535,7419.4443,3.75291e+11,auto-5m,2026-06-29
1782749805970,2026-06-29,12:16:45,7430,7430,7415.7,7415.7,7419.2397,3.8232808e+11,auto-5m,2026-06-29
1782749855496,2026-06-29,12:17:35,7430,7430,7414.29,7414.29,7418.903,3.8928168e+11,auto-5m,2026-06-29
1782749858554,2026-06-29,12:17:38,7430,7430,7413.96,7413.96,7418.905,3.8932388e+11,auto-5m,2026-06-29
1782750000167,2026-06-29,12:20:00,7430,7430,7414.38,7414.38,7419.072,3.8868926e+11,auto-5m,2026-06-29
1782750027886,2026-06-29,12:20:27,7430,7430,7413.775,7413.775,7419.095,3.8900826e+11,auto-5m,2026-06-29
1782750092415,2026-06-29,12:21:32,7430,7430,7414.53,7414.53,7419.3296,3.863181e+11,auto-5m,2026-06-29
1782750239135,2026-06-29,12:23:59,7430,7430,7416.25,7416.25,7419.2046,3.8938624e+11,auto-5m,2026-06-29
1782750300168,2026-06-29,12:25:00,7430,7430,7416.53,7416.53,7419.24,3.901273e+11,auto-5m,2026-06-29
1782750600157,2026-06-29,12:30:00,7430,7430,7412.055,7412.055,7419.715,3.875299e+11,auto-5m,2026-06-29
1782750675438,2026-06-29,12:31:15,7430,7430,7411.93,7411.93,7420.146,3.8142168e+11,auto-5m,2026-06-29
1782750814992,2026-06-29,12:33:34,7430,7430,7409.685,7409.685,7420.6504,3.8165103e+11,auto-5m,2026-06-29
1782750900060,2026-06-29,12:35:00,7430,7430,7410.105,7410.105,7421.253,3.7451602e+11,auto-5m,2026-06-29
1782751200159,2026-06-29,12:40:00,7430,7430,7412.98,7412.98,7419.8325,3.956724e+11,auto-5m,2026-06-29
1782751500170,2026-06-29,12:45:00,7430,7430,7413.8,7413.8,7419.6074,4.0103333e+11,auto-5m,2026-06-29
1782751800181,2026-06-29,12:50:00,7430,7430,7413.84,7413.84,7419.4717,4.056222e+11,auto-5m,2026-06-29
1782752100174,2026-06-29,12:55:00,7430,7430,7417.92,7417.92,7418.0483,4.3775672e+11,auto-5m,2026-06-29
1782752400175,2026-06-29,13:00:00,7430,7430,7416.07,7416.07,7418.24,4.427676e+11,auto-5m,2026-06-29
1782752646016,2026-06-29,13:04:06,7430,7430,7418.93,7418.93,7417.689,4.6315894e+11,auto-5m,2026-06-29
1782752700180,2026-06-29,13:05:00,7430,7430,7418.81,7418.81,7417.7173,4.6362503e+11,auto-5m,2026-06-29
1782753000057,2026-06-29,13:10:00,7430,7430,7422.145,7422.145,7417.535,4.8318176e+11,auto-5m,2026-06-29
1782753278605,2026-06-29,13:14:38,7430,7430,7429.42,7429.42,7417.375,5.3053712e+11,auto-5m,2026-06-29
1782753300079,2026-06-29,13:15:00,7430,7430,7428.77,7428.77,7417.399,5.314021e+11,auto-5m,2026-06-29
1782753467162,2026-06-29,13:17:47,7430,7430,7429.87,7429.87,7418.825,5.84954e+11,auto-5m,2026-06-29
1782753600164,2026-06-29,13:20:00,7430,7430,7430.12,7430.12,7418.167,5.426912e+11,auto-5m,2026-06-29
1782753758100,2026-06-29,13:22:38,7430,7430,7426.55,7426.55,7418.2812,5.500171e+11,auto-5m,2026-06-29
1782753900170,2026-06-29,13:25:00,7430,7430,7424.335,7424.335,7418.95,5.2632512e+11,auto-5m,2026-06-29
1782754200210,2026-06-29,13:30:00,7430,7430,7430.7,7430.7,7419.017,5.5329004e+11,auto-5m,2026-06-29
1782754500044,2026-06-29,13:35:00,7430,7430,7431.875,7431.875,7419.059,5.716819e+11,auto-5m,2026-06-29
1782754800058,2026-06-29,13:40:00,7430,7430,7432.075,7432.075,7419.312,5.7799986e+11,auto-5m,2026-06-29
1782755100049,2026-06-29,13:45:00,7430,7430,7432.24,7432.24,7419.3706,5.9659184e+11,auto-5m,2026-06-29
1782755400032,2026-06-29,13:50:00,7430,7430,7434.185,7434.185,7419.1855,6.230994e+11,auto-5m,2026-06-29
1782755700047,2026-06-29,13:55:00,7440,7440,7434.59,7434.59,7419.7065,6.4039584e+11,auto-5m,2026-06-29
1782756000135,2026-06-29,14:00:00,7430,7430,7433.15,7433.15,7420.895,6.75729e+11,auto-5m,2026-06-29
1782756300151,2026-06-29,14:05:00,7440,7440,7435.08,7435.08,7420.0625,6.441384e+11,auto-5m,2026-06-29
1782756600041,2026-06-29,14:10:00,7440,7440,7434.2,7434.2,7420.1973,6.5533e+11,auto-5m,2026-06-29
1782756900131,2026-06-29,14:15:00,7440,7440,7435.09,7435.09,7422.0664,7.00305e+11,auto-5m,2026-06-29
1782757200041,2026-06-29,14:20:00,7440,7440,7433.37,7433.37,7420.6465,6.681174e+11,auto-5m,2026-06-29
1782757500041,2026-06-29,14:25:00,7440,7440,7432.665,7432.665,7420.743,6.759968e+11,auto-5m,2026-06-29
1782757800143,2026-06-29,14:30:00,7440,7440,7430.54,7430.54,7420.162,6.394839e+11,auto-5m,2026-06-29
1782758100031,2026-06-29,14:35:00,7440,7440,7435,7435,7420.626,7.2013526e+11,auto-5m,2026-06-29
1782758400036,2026-06-29,14:40:00,7440,7440,7436.32,7436.32,7420.463,7.057156e+11,auto-5m,2026-06-29
1782758700033,2026-06-29,14:45:00,7440,7440,7438.86,7438.86,7421.3433,7.4585735e+11,auto-5m,2026-06-29
1782759000041,2026-06-29,14:50:00,7440,7440,7438.99,7438.99,7421.498,7.680827e+11,auto-5m,2026-06-29
1782759300048,2026-06-29,14:55:00,7440,7440,7438.145,7438.145,7420.3545,7.621174e+11,auto-5m,2026-06-29
1782759600159,2026-06-29,15:00:00,7440,7440,7436.11,7436.11,7423.765,7.954868e+11,auto-5m,2026-06-29
1782759900037,2026-06-29,15:05:00,7440,7440,7434.71,7434.71,7421.051,7.7597265e+11,auto-5m,2026-06-29
1782760200035,2026-06-29,15:10:00,7440,7440,7437.07,7437.07,7421.1313,8.2466845e+11,auto-5m,2026-06-29
1782760500194,2026-06-29,15:15:00,7440,7440,7435.06,7435.06,7422.97,8.308699e+11,auto-5m,2026-06-29
1782760800035,2026-06-29,15:20:00,7440,7440,7435.77,7435.77,7421.152,8.235589e+11,auto-5m,2026-06-29
1782761100049,2026-06-29,15:25:00,7440,7440,7439.13,7439.13,7423.263,9.319667e+11,auto-5m,2026-06-29
1782761400035,2026-06-29,15:30:00,7440,7440,7437.905,7437.905,7421.1597,9.214261e+11,auto-5m,2026-06-29
1782761700028,2026-06-29,15:35:00,7440,7440,7433.77,7433.77,7422.0337,8.5145885e+11,auto-5m,2026-06-29
1782762000041,2026-06-29,15:40:00,7440,7440,7436.64,7436.64,6917.5933,9.2498113e+11,auto-5m,2026-06-29
1782762300034,2026-06-29,15:45:00,7440,7440,7435.29,7435.29,6915.001,8.363466e+11,auto-5m,2026-06-29
1782762600042,2026-06-29,15:50:00,7440,7440,7437.33,7437.33,7022.4297,9.5469784e+11,auto-5m,2026-06-29
1782762900051,2026-06-29,15:55:00,7440,7440,7432.36,7432.36,7196.532,9.072947e+11,auto-5m,2026-06-29
1782821166275,2026-06-30,08:06:06,7450,7500,7440.43,7440.43,7477.7085,3.289349e+10,manual,2026-06-30
1782826653446,2026-06-30,09:37:33,7450,7500,7446.62,7446.62,7466.974,6.4912953e+10,auto-5m,2026-06-30
1782827192972,2026-06-30,09:46:32,7450,7500,7446.79,7446.79,7467.1943,7.7891854e+10,auto-5m,2026-06-30
1782827400062,2026-06-30,09:50:00,7450,7500,7448.95,7448.95,7465.9795,8.0009585e+10,auto-5m,2026-06-30
1782827907378,2026-06-30,09:58:27,7500,7500,7462.57,7462.57,7463.8374,1.1893032e+11,auto-5m,2026-06-30
1782828000031,2026-06-30,10:00:00,7500,7500,7465.49,7465.49,7463.2866,1.2537919e+11,auto-5m,2026-06-30
1782828300283,2026-06-30,10:05:00,7500,7500,7457.32,7457.32,7462.229,1.2671502e+11,auto-5m,2026-06-30
1782828371631,2026-06-30,10:06:11,7500,7500,7470.88,7470.88,7465.9604,1.4358154e+11,auto-5m,2026-06-30
1782828529914,2026-06-30,10:08:49,7500,7500,7465.14,7465.14,7467.603,1.4217403e+11,auto-5m,2026-06-30
1782828600146,2026-06-30,10:10:00,7500,7500,7465.01,7465.01,7468.6743,1.3678512e+11,auto-5m,2026-06-30
1782828900162,2026-06-30,10:15:00,7500,7500,7460.5,7460.5,7467.8667,1.3899281e+11,auto-5m,2026-06-30
1782829200027,2026-06-30,10:20:00,7500,7500,7460.46,7460.46,7467.438,1.3869153e+11,auto-5m,2026-06-30
1782829500029,2026-06-30,10:25:00,7500,7500,7460.46,7460.46,7465.6704,1.5408587e+11,auto-5m,2026-06-30
1782829800028,2026-06-30,10:30:00,7500,7500,7460.46,7460.46,7466.1436,1.5265898e+11,auto-5m,2026-06-30
1782830233410,2026-06-30,10:37:13,7500,7500,7478.48,7478.48,7471.5527,2.0394695e+11,auto-5m,2026-06-30
1782830400133,2026-06-30,10:40:00,7500,7500,7473.81,7473.81,7472.3296,1.9592426e+11,auto-5m,2026-06-30
1782830700131,2026-06-30,10:45:00,7500,7500,7470.11,7470.11,7470.779,2.0641373e+11,auto-5m,2026-06-30
1782831000139,2026-06-30,10:50:00,7500,7500,7475.53,7475.53,7475.1797,1.789937e+11,auto-5m,2026-06-30
1782831300354,2026-06-30,10:55:00,7500,7500,7475.37,7475.37,6881.8887,1.7186713e+11,auto-5m,2026-06-30
1782831360428,2026-06-30,10:56:00,7500,7500,7462.83,7462.83,7481.118,1.9926426e+11,auto-5m,2026-06-30
1782831600158,2026-06-30,11:00:00,7500,7500,7462.83,7462.83,7481.552,1.9702622e+11,auto-5m,2026-06-30
1782831900164,2026-06-30,11:05:00,7500,7500,7462.83,7462.83,6891.251,2.1516447e+11,auto-5m,2026-06-30
1782832200165,2026-06-30,11:10:00,7500,7500,7472.05,7472.05,7475.6743,2.2892021e+11,auto-5m,2026-06-30
1782832450451,2026-06-30,11:14:10,7500,7500,7476.66,7476.66,7475.526,2.8539247e+11,auto-5m,2026-06-30
1782832500042,2026-06-30,11:15:00,7500,7500,7476.33,7476.33,7476.0786,2.7724746e+11,auto-5m,2026-06-30
1782832690812,2026-06-30,11:18:10,7500,7500,7473.52,7473.52,7476.7837,2.7489554e+11,auto-5m,2026-06-30
1782832783771,2026-06-30,11:19:43,7500,7500,7473.04,7473.04,7476.5977,2.777976e+11,auto-5m,2026-06-30
1782832800037,2026-06-30,11:20:00,7500,7500,7473.4,7473.4,7476.3296,2.806749e+11,auto-5m,2026-06-30
1782833100053,2026-06-30,11:25:00,7500,7500,7479.42,7479.42,7475.4517,2.9703645e+11,auto-5m,2026-06-30
1782833212234,2026-06-30,11:26:52,7500,7500,7479.93,7479.93,7475.6167,3.176038e+11,auto-5m,2026-06-30
1782833400055,2026-06-30,11:30:00,7500,7500,7481.21,7481.21,7475.5596,3.21193e+11,auto-5m,2026-06-30
1782833737283,2026-06-30,11:35:37,7500,7500,7480.6,7480.6,7475.928,3.429541e+11,auto-5m,2026-06-30
1782834000162,2026-06-30,11:40:00,7500,7500,7477.93,7477.93,7476.0254,3.2827746e+11,auto-5m,2026-06-30
1782834301906,2026-06-30,11:45:01,7500,7500,7478.61,7478.61,7475.896,3.3602336e+11,auto-5m,2026-06-30
1782834747029,2026-06-30,11:52:27,7500,7500,7483.2,7483.2,7477.0854,3.791215e+11,auto-5m,2026-06-30
1782834900037,2026-06-30,11:55:00,7500,7500,7485.64,7485.64,7476.9473,4.0986758e+11,auto-5m,2026-06-30
1782835200174,2026-06-30,12:00:00,7500,7500,7486.05,7486.05,7476.6533,3.906475e+11,auto-5m,2026-06-30
1782835500049,2026-06-30,12:05:00,7500,7500,7488.44,7488.44,7476.6455,4.0486198e+11,auto-5m,2026-06-30
1782835857136,2026-06-30,12:10:57,7500,7500,7489.2,7489.2,7477.541,4.121778e+11,auto-5m,2026-06-30
1782836100115,2026-06-30,12:15:00,7500,7500,7490.93,7490.93,7477.358,4.2782183e+11,auto-5m,2026-06-30
1782836400100,2026-06-30,12:20:00,7500,7500,7492.38,7492.38,7477.7793,4.4781004e+11,auto-5m,2026-06-30
1782836584131,2026-06-30,12:23:04,7500,7500,7493.45,7493.45,7478.1826,4.552742e+11,auto-5m,2026-06-30
1782836645365,2026-06-30,12:24:05,7500,7500,7491.83,7491.83,7478.21,4.5730015e+11,auto-5m,2026-06-30
1782836700021,2026-06-30,12:25:00,7500,7500,7492.58,7492.58,7479.0547,4.8280892e+11,auto-5m,2026-06-30
1782837000038,2026-06-30,12:30:00,7500,7500,7491.12,7491.12,7478.391,4.6149655e+11,auto-5m,2026-06-30
1782837292711,2026-06-30,12:34:52,7500,7500,7490.46,7490.46,7478.628,4.7044647e+11,auto-5m,2026-06-30
1782837300037,2026-06-30,12:35:00,7500,7500,7490.59,7490.59,7478.452,4.6430745e+11,auto-5m,2026-06-30
1782837600211,2026-06-30,12:40:00,7500,7500,7491.91,7491.91,7478.817,4.579272e+11,auto-5m,2026-06-30
1782837608608,2026-06-30,12:40:08,7500,7500,7492.04,7492.04,7478.665,4.597276e+11,auto-5m,2026-06-30
1782837900064,2026-06-30,12:45:00,7500,7500,7494.04,7494.04,7479.208,4.809207e+11,auto-5m,2026-06-30
1782838200064,2026-06-30,12:50:00,7500,7500,7494.4,7494.4,7481.4507,5.2924046e+11,auto-5m,2026-06-30
1782838500057,2026-06-30,12:55:00,7500,7500,7496.15,7496.15,7482.0366,5.2515347e+11,auto-5m,2026-06-30
1782838800271,2026-06-30,13:00:00,7500,7500,7496.88,7496.88,7481.3447,5.1747285e+11,auto-5m,2026-06-30
1782839100212,2026-06-30,13:05:00,7500,7500,7496.88,7496.88,7481.3457,5.1745384e+11,auto-5m,2026-06-30
1782839400178,2026-06-30,13:10:00,7500,7500,7496.88,7496.88,7481.3467,5.1743664e+11,auto-5m,2026-06-30
1782839700175,2026-06-30,13:15:00,7500,7500,7496.88,7496.88,7481.3477,5.1742117e+11,auto-5m,2026-06-30
1782840000177,2026-06-30,13:20:00,7500,7500,7494.88,7494.88,7481.281,5.3759384e+11,auto-5m,2026-06-30
1782840001741,2026-06-30,13:20:01,7500,7500,7494.88,7494.88,7481.856,5.5154704e+11,auto-5m,2026-06-30
1782840136942,2026-06-30,13:22:16,7500,7500,7494.69,7494.69,7482.1987,5.584095e+11,auto-5m,2026-06-30
1782840300024,2026-06-30,13:25:00,7500,7500,7494.67,7494.67,7482.954,5.769353e+11,auto-5m,2026-06-30
1782840534532,2026-06-30,13:28:54,7500,7500,7493.3,7493.3,7481.635,5.289082e+11,auto-5m,2026-06-30
1782840600142,2026-06-30,13:30:00,7500,7500,7493.37,7493.37,7482.451,5.590134e+11,auto-5m,2026-06-30
1782840653840,2026-06-30,13:30:53,7500,7500,7492.66,7492.66,7482.701,5.703149e+11,auto-5m,2026-06-30
1782840900193,2026-06-30,13:35:00,7500,7500,7492.71,7492.71,7481.6313,5.648332e+11,auto-5m,2026-06-30
1782841200433,2026-06-30,13:40:00,7500,7500,7491.98,7491.98,7482.133,5.0164377e+11,auto-5m,2026-06-30
1782841500306,2026-06-30,13:45:00,7500,7500,7491.19,7491.19,7480.5786,5.407644e+11,auto-5m,2026-06-30
1782841800507,2026-06-30,13:50:00,7500,7500,7494.23,7494.23,6966.138,5.2167495e+11,auto-5m,2026-06-30
1782842047428,2026-06-30,13:54:07,7500,7500,7493.22,7493.22,7484.149,5.8015154e+11,auto-5m,2026-06-30
1782842100149,2026-06-30,13:55:00,7500,7500,7492.67,7492.67,7482.635,5.4020034e+11,auto-5m,2026-06-30
1782842439479,2026-06-30,14:00:39,7500,7500,7493.32,7493.32,7482.177,5.2634203e+11,auto-5m,2026-06-30
1782842604549,2026-06-30,14:03:24,7500,7500,7495.4,7495.4,7480.551,5.6159214e+11,auto-5m,2026-06-30
1782842700051,2026-06-30,14:05:00,7500,7500,7495.08,7495.08,7480.988,5.5940357e+11,auto-5m,2026-06-30
1782843000186,2026-06-30,14:10:00,7500,7500,7495.08,7495.08,7483.0635,6.0435123e+11,auto-5m,2026-06-30
1782843300196,2026-06-30,14:15:00,7500,7500,7495.08,7495.08,7481.5464,6.173897e+11,auto-5m,2026-06-30
1782843600360,2026-06-30,14:20:00,7500,7500,7495.08,7495.08,7482.7134,6.587375e+11,auto-5m,2026-06-30
1782843645916,2026-06-30,14:20:45,7500,7500,7497.81,7497.81,7486.152,6.8643874e+11,auto-5m,2026-06-30
1782843900158,2026-06-30,14:25:00,7500,7500,7496.94,7496.94,7483.5933,6.587696e+11,auto-5m,2026-06-30
1782844200139,2026-06-30,14:30:00,7500,7500,7495.66,7495.66,7481.5957,6.114943e+11,auto-5m,2026-06-30
1782844500025,2026-06-30,14:35:00,7500,7500,7494.81,7494.81,7482.309,6.1463475e+11,auto-5m,2026-06-30
1782844800053,2026-06-30,14:40:00,7500,7500,7495.13,7495.13,7482.73,6.13314e+11,auto-5m,2026-06-30
1782844809736,2026-06-30,14:40:09,7500,7500,7495.57,7495.57,7481.921,5.956921e+11,auto-5m,2026-06-30
1782844859806,2026-06-30,14:40:59,7500,7500,7496.59,7496.59,7481.7686,6.422577e+11,auto-5m,2026-06-30
1782845100180,2026-06-30,14:45:00,7500,7500,7498.24,7498.24,7486.9224,7.066513e+11,auto-5m,2026-06-30
1782845400051,2026-06-30,14:50:00,7500,7500,7498.67,7498.67,7482.7217,6.9728915e+11,auto-5m,2026-06-30
1782845700045,2026-06-30,14:55:00,7500,7500,7501.11,7501.11,7478.424,6.686522e+11,auto-5m,2026-06-30
1782845745696,2026-06-30,14:55:45,7500,7500,7499.8,7499.8,7480.884,7.069057e+11,auto-5m,2026-06-30
1782846000049,2026-06-30,15:00:00,7500,7500,7499.96,7499.96,7487.3696,7.5268856e+11,auto-5m,2026-06-30
1782846300215,2026-06-30,15:05:00,7500,7500,7500.85,7500.85,7492.499,8.772883e+11,auto-5m,2026-06-30
1782846304166,2026-06-30,15:05:04,7500,7500,7500.83,7500.83,7491.749,8.5496064e+11,auto-5m,2026-06-30
1782846420390,2026-06-30,15:07:00,7500,7500,7499.94,7499.94,6916.207,7.635866e+11,auto-5m,2026-06-30
1782846600044,2026-06-30,15:10:00,7500,7500,7503.9,7503.9,7493.228,9.070715e+11,auto-5m,2026-06-30
1782846798480,2026-06-30,15:13:18,7500,7500,7504.4,7504.4,7490.9966,8.6569216e+11,auto-5m,2026-06-30
1782846854635,2026-06-30,15:14:14,7500,7500,7504.91,7504.91,7491.48,8.728106e+11,auto-5m,2026-06-30
1782846900033,2026-06-30,15:15:00,7500,7500,7505.37,7505.37,7492.968,8.989639e+11,auto-5m,2026-06-30
1782847200193,2026-06-30,15:20:00,7500,7500,7507.96,7507.96,6920.4,8.212553e+11,auto-5m,2026-06-30
1782847500387,2026-06-30,15:25:00,7500,7500,7504.7,7504.7,7494.642,9.234042e+11,auto-5m,2026-06-30
1782847624517,2026-06-30,15:27:04,7500,7500,7504.09,7504.09,7490.3438,8.9724866e+11,auto-5m,2026-06-30
1782847800201,2026-06-30,15:30:00,7500,7500,7502.14,7502.14,7490.755,9.0104555e+11,auto-5m,2026-06-30
1782848100181,2026-06-30,15:35:00,7500,7500,7502.02,7502.02,7496.891,3.917782e+10,auto-5m,2026-07-01
1782848400199,2026-06-30,15:40:00,7500,7500,7499.9,7499.9,7495.004,9.254246e+11,auto-5m,2026-06-30
1782848700177,2026-06-30,15:45:00,7500,7500,7497.37,7497.37,7493.746,1.03305334e+12,auto-5m,2026-06-30
1782849000047,2026-06-30,15:50:00,7500,7500,7497.37,7497.37,7449.6973,9.121319e+11,auto-5m,2026-06-30
1782849300196,2026-06-30,15:55:00,7500,7500,7502.53,7502.53,7495.578,1.5179531e+12,auto-5m,2026-06-30
1782849307156,2026-06-30,15:55:07,7500,7500,7502.82,7502.82,7495.284,1.7290287e+12,auto-5m,2026-06-30
1782872324756,2026-06-30,22:18:44,7500,7500,7499.36,7499.36,7493.0576,1.6850431e+10,manual,2026-07-01
1782912600503,2026-07-01,09:30:00,7500,7500,7499.36,7499.36,7495.023,7.1437025e+10,auto-5m,2026-07-01
1782912846911,2026-07-01,09:34:06,7500,7500,7457.03,7457.03,7500,4.938791e+10,auto-5m,2026-07-01
1782912900096,2026-07-01,09:35:00,7500,7500,7457.03,7457.03,7500,4.93863e+10,auto-5m,2026-07-01
1782913200162,2026-07-01,09:40:00,7500,7500,7457.03,7457.03,7500,5.878639e+10,auto-5m,2026-07-01
1782913500147,2026-07-01,09:45:00,7500,7500,7457.03,7457.03,7500,5.8778935e+10,auto-5m,2026-07-01
1782913800038,2026-07-01,09:50:00,7500,7500,7457.03,7457.03,7500,5.877179e+10,auto-5m,2026-07-01
1782914100035,2026-07-01,09:55:00,7500,7500,7457.03,7457.03,7500,5.876501e+10,auto-5m,2026-07-01
1782914400187,2026-07-01,10:00:00,7500,7500,7457.03,7457.03,7500,5.875865e+10,auto-5m,2026-07-01
1782914700261,2026-07-01,10:05:00,7500,7500,7457.03,7457.03,7500,5.8752684e+10,auto-5m,2026-07-01
1782914962262,2026-07-01,10:09:22,7500,7500,7488.49,7488.49,7491.3555,1.4198487e+11,auto-5m,2026-07-01
1782915000033,2026-07-01,10:10:00,7500,7500,7488.28,7488.28,7491.3555,1.419737e+11,auto-5m,2026-07-01
1782915300037,2026-07-01,10:15:00,7500,7500,7490.74,7490.74,7491.397,1.403045e+11,auto-5m,2026-07-01
1782915600077,2026-07-01,10:20:00,7500,7500,7487.61,7487.61,7491.3413,1.4190376e+11,auto-5m,2026-07-01
1782915900029,2026-07-01,10:25:00,7500,7500,7496.17,7496.17,7494.612,1.6677349e+11,auto-5m,2026-07-01
1782916200027,2026-07-01,10:30:00,7500,7500,7495.09,7495.09,7494.6006,1.6670441e+11,auto-5m,2026-07-01
1782916500028,2026-07-01,10:35:00,7500,7500,7495.09,7495.09,7494.6064,1.667157e+11,auto-5m,2026-07-01
1782916551157,2026-07-01,10:35:51,7500,7500,7489.83,7489.83,7496.2563,1.8285376e+11,auto-5m,2026-07-01
1782916583724,2026-07-01,10:36:23,7500,7500,7488.72,7488.72,7497.068,1.7715025e+11,auto-5m,2026-07-01
1782916800050,2026-07-01,10:40:00,7500,7500,7490.83,7490.83,7496.075,1.8300651e+11,auto-5m,2026-07-01
1782917100035,2026-07-01,10:45:00,7500,7500,7496.49,7496.49,7496.1143,1.8349949e+11,auto-5m,2026-07-01
1782917209052,2026-07-01,10:46:49,7500,7500,7484.72,7484.72,7499.6533,1.8696089e+11,auto-5m,2026-07-01
1782917392853,2026-07-01,10:49:52,7500,7500,7490.32,7490.32,7498.07,2.0644784e+11,auto-5m,2026-07-01
1782917400033,2026-07-01,10:50:00,7500,7500,7490.91,7490.91,7498.069,2.0649375e+11,auto-5m,2026-07-01
1782917700019,2026-07-01,10:55:00,7500,7500,7494.59,7494.59,7498.2744,2.1373331e+11,auto-5m,2026-07-01
1782918000158,2026-07-01,11:00:00,7500,7500,7497.24,7497.24,7498.3403,2.1570503e+11,auto-5m,2026-07-01
1782918300423,2026-07-01,11:05:00,7500,7500,7505.26,7505.26,7499.181,2.3374643e+11,auto-5m,2026-07-01
1782918600023,2026-07-01,11:10:00,7500,7500,7506.67,7506.67,7499.383,2.3947525e+11,auto-5m,2026-07-01
1782918900174,2026-07-01,11:15:00,7500,7500,7503.61,7503.61,7500.026,2.4713503e+11,auto-5m,2026-07-01
1782919200135,2026-07-01,11:20:00,7500,7500,7510.53,7510.53,7500.0176,2.4766744e+11,auto-5m,2026-07-01
1782919500537,2026-07-01,11:25:00,7500,7500,7512.94,7512.94,7502.8364,2.6095958e+11,auto-5m,2026-07-01
1782919800231,2026-07-01,11:30:00,7500,7500,7512.94,7512.94,7502.835,2.6092573e+11,auto-5m,2026-07-01
1782920100469,2026-07-01,11:35:00,7500,7500,7512.94,7512.94,7502.8335,2.6089284e+11,auto-5m,2026-07-01
1782920400574,2026-07-01,11:40:00,7500,7500,7513.04,7513.04,7507.2886,2.7116274e+11,auto-5m,2026-07-01
1782920447407,2026-07-01,11:40:47,7520,7520,7512.85,7512.85,6917.9688,3.4678817e+11,auto-5m,2026-07-01
1782920699478,2026-07-01,11:44:59,7520,7520,7515.14,7515.14,6917.202,3.5104227e+11,auto-5m,2026-07-01
1782920700133,2026-07-01,11:45:00,7520,7520,7515.14,7515.14,6917.1943,3.5104552e+11,auto-5m,2026-07-01
1782921000025,2026-07-01,11:50:00,7520,7520,7514.89,7514.89,6916.8975,3.5231996e+11,auto-5m,2026-07-01
1782921300120,2026-07-01,11:55:00,7520,7520,7514.72,7514.72,6916.6396,3.5230092e+11,auto-5m,2026-07-01
1782921600158,2026-07-01,12:00:00,7520,7520,7511.29,7511.29,6916.5405,3.5999148e+11,auto-5m,2026-07-01
1782921900435,2026-07-01,12:05:00,7520,7520,7511.29,7511.29,6916.3203,3.5998122e+11,auto-5m,2026-07-01
